,function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsinposition,yearsinprofession,age,cred1,cred2,highestdegree,inst1,inst2,inst3,inst4,inst5,instbudget,city,state,zip,country,category,instsize,insttype,b19013_001,median,mean,pop,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,value_for_owner-occupied_housing_units:__total:_,"value_for_owner-occupied_housing_units:__less_than_$10,000_","value_for_owner-occupied_housing_units:__$10,000_to_$14,999_","value_for_owner-occupied_housing_units:__$15,000_to_$19,999_","value_for_owner-occupied_housing_units:__$20,000_to_$24,999_","value_for_owner-occupied_housing_units:__$25,000_to_$29,999_","value_for_owner-occupied_housing_units:__$30,000_to_$34,999_","value_for_owner-occupied_housing_units:__$35,000_to_$39,999_","value_for_owner-occupied_housing_units:__$40,000_to_$49,999_","value_for_owner-occupied_housing_units:__$50,000_to_$59,999_","value_for_owner-occupied_housing_units:__$60,000_to_$69,999_","value_for_owner-occupied_housing_units:__$70,000_to_$79,999_","value_for_owner-occupied_housing_units:__$80,000_to_$89,999_","value_for_owner-occupied_housing_units:__$90,000_to_$99,999_","value_for_owner-occupied_housing_units:__$100,000_to_$124,999_","value_for_owner-occupied_housing_units:__$125,000_to_$149,999_","value_for_owner-occupied_housing_units:__$150,000_to_$174,999_","value_for_owner-occupied_housing_units:__$175,000_to_$199,999_","value_for_owner-occupied_housing_units:__$200,000_to_$249,999_","value_for_owner-occupied_housing_units:__$250,000_to_$299,999_","value_for_owner-occupied_housing_units:__$300,000_to_$399,999_","value_for_owner-occupied_housing_units:__$400,000_to_$499,999_","value_for_owner-occupied_housing_units:__$500,000_to_$749,999_","value_for_owner-occupied_housing_units:__$750,000_to_$999,999_","value_for_owner-occupied_housing_units:__$1,000,000_or_more_",sex_by_age:__male:_,sex_by_age:__male:_under_5_years_,sex_by_age:__male:_5_to_9_years_,sex_by_age:__male:_10_to_14_years_,sex_by_age:__male:_15_to_17_years_,sex_by_age:__male:_18_and_19_years_,sex_by_age:__male:_20_years_,sex_by_age:__male:_21_years_,sex_by_age:__male:_22_to_24_years_,sex_by_age:__male:_25_to_29_years_,sex_by_age:__male:_30_to_34_years_,sex_by_age:__male:_35_to_39_years_,sex_by_age:__male:_40_to_44_years_,sex_by_age:__male:_45_to_49_years_,sex_by_age:__male:_50_to_54_years_,sex_by_age:__male:_55_to_59_years_,sex_by_age:__male:_60_and_61_years_,sex_by_age:__male:_62_to_64_years_,sex_by_age:__male:_65_and_66_years_,sex_by_age:__male:_67_to_69_years_,sex_by_age:__male:_70_to_74_years_,sex_by_age:__male:_75_to_79_years_,sex_by_age:__male:_80_to_84_years_,sex_by_age:__male:_85_years_and_over_,sex_by_age:__female:_,sex_by_age:__female:_under_5_years_,sex_by_age:__female:_5_to_9_years_,sex_by_age:__female:_10_to_14_years_,sex_by_age:__female:_15_to_17_years_,sex_by_age:__female:_18_and_19_years_,sex_by_age:__female:_20_years_,sex_by_age:__female:_21_years_,sex_by_age:__female:_22_to_24_years_,sex_by_age:__female:_25_to_29_years_,sex_by_age:__female:_30_to_34_years_,sex_by_age:__female:_35_to_39_years_,sex_by_age:__female:_40_to_44_years_,sex_by_age:__female:_45_to_49_years_,sex_by_age:__female:_50_to_54_years_,sex_by_age:__female:_55_to_59_years_,sex_by_age:__female:_60_and_61_years_,sex_by_age:__female:_62_to_64_years_,sex_by_age:__female:_65_and_66_years_,sex_by_age:__female:_67_to_69_years_,sex_by_age:__female:_70_to_74_years_,sex_by_age:__female:_75_to_79_years_,sex_by_age:__female:_80_to_84_years_,sex_by_age:__female:_85_years_and_over_,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
2156,position15,2,5,0,5,2,60007,Man,FALSE,Caucasian,3,17,39,FALSE,FALSE,Master's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2153,position15,0,0,0,0,0,29112,Man,TRUE,Hispanic,8,8,45,FALSE,FALSE,No College Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2166,position22,0,0,0,4,0,50550,Woman,FALSE,Caucasian,7,7,62,FALSE,FALSE,Bachelor's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2167,position7,0,0,0,0,0,48067,Woman,FALSE,Caucasian,3,3,30,FALSE,FALSE,Bachelor's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2154,position1,5,2,0,0,0,85234,Woman,FALSE,Caucasian,24,32,62,FALSE,FALSE,Master's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2152,position10,0,0,0,0,0,28240,Woman,FALSE,Biracial,2,2,50,FALSE,FALSE,No College Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2150,position11,0,0,0,30,0,49440,Man,FALSE,Caucasian,2,7,33,FALSE,FALSE,Master's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2155,position17,0,3,0,4,3,57485,Man,FALSE,Caucasian,11,11,42,FALSE,FALSE,Bachelor's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2151,position17,0,0,0,0,0,16000,Man,TRUE,Caucasian,11,11,32,FALSE,FALSE,No College Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2165,position17,0,0,0,60,0,33000,Woman,FALSE,Hispanic,1,1,23,FALSE,FALSE,Bachelor's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2164,position9,0,0,0,40,0,39140,Woman,FALSE,Caucasian,1,1,24,FALSE,FALSE,Bachelor's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2163,position24,0,0,1,12,0,50383,Woman,FALSE,Caucasian,3,3,55,FALSE,FALSE,Master's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2162,position6,0,0,1,60,0,44540,Man,FALSE,Caucasian,11,11,55,FALSE,FALSE,Bachelor's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2161,position4,0,0,0,50,0,41676,Woman,FALSE,Caucasian,2,2,25,FALSE,FALSE,Bachelor's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2160,position15,0,0,0,0,0,48000,Man,FALSE,Caucasian,11,11,62,FALSE,FALSE,No College Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2159,position14,0,0,0,0,0,20000,Man,FALSE,Caucasian,5,5,34,FALSE,FALSE,Bachelor's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2158,position3,4,1,0,3,0,75500,Man,FALSE,Caucasian,8,15,40,FALSE,FALSE,Master's Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2157,position15,0,0,0,0,0,29112,Woman,FALSE,Other,11,11,50,FALSE,FALSE,No College Degree,10,8,3,268,2,4811140,Bellingham,WA,98225,United States,one,14833,Public Institution,34920,37035,47829,46172,7.1215661,6.475428747,92.8784339,93.52457125,37.79908161,43.2669384,8.031456114,6.397647286,13.96175149,60.52879089,797,8.45812474,7554,10,0,0,27,29,9,0,23,87,7,0,25,47,222,86,266,447,1295,1126,1803,832,774,311,128,22576,1006,923,755,530,1653,1297,1351,2648,2169,1524,1142,1166,1170,1089,1283,351,517,278,510,353,277,256,328,23167,881,618,653,658,2417,1109,1350,2478,1817,1174,1269,1083,852,1274,1402,548,667,505,413,367,251,589,792,3.558767385,53.13640778,46.86359222,56.56077348,36.36912983
2146,position15,0,0,0,15,0,48100,Man,FALSE,Caucasian,2,2,32,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,position21,1,1,0,30,0,57700,Woman,FALSE,Caucasian,3,10,34,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,position15,2,15,0,30,0,67600,Man,FALSE,Caucasian,1,20,55,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,position10,0,2,0,0,0,57000,Woman,FALSE,Caucasian,4,6,30,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,position15,2,1,0,20,0,71400,Man,FALSE,Caucasian,35,35,63,FALSE,FALSE,Master's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,position6,0,0,0,25,10,52000,Woman,FALSE,Caucasian,4,4,33,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,position1,16,24,0,0,0,120000,Man,FALSE,Caucasian,,,,FALSE,FALSE,,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,position20,1,0,0,20,0,60300,Man,FALSE,Caucasian,1,4,35,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,position9,0,0,0,50,0,57100,Man,FALSE,Caucasian,15,15,36,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,position11,0,0,0,0,0,57100,Man,FALSE,Caucasian,6,6,37,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,position17,0,0,0,30,0,58600,Woman,FALSE,Caucasian,2,3,26,FALSE,FALSE,Master's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,position10,4,9,0,50,0,96100,Man,FALSE,Caucasian,12,32,62,FALSE,FALSE,Master's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,position4,0,0,0,30,0,55800,Woman,FALSE,Caucasian,5,8,36,FALSE,FALSE,Master's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,position25,0,12,0,1,3,61600,Man,TRUE,Caucasian,36,36,62,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,position15,0,0,0,20,0,50500,Man,FALSE,Caucasian,5,5,35,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,position12,4,1,0,60,0,73300,Woman,FALSE,Caucasian,10,10,40,FALSE,FALSE,Master's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,position6,0,0,0,25,10,57100,Woman,FALSE,Asian American,7,7,36,FALSE,FALSE,Master's Degree,17,23,0,202,30,4424063,Seattle,WA,98195,United States,one,43485,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,position6,0,0,0,12,0,40089,Woman,FALSE,Caucasian,2,2,24,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403,United States,one,24518,Public Institution,28379,36504,64143,10245,7.876712329,5.316259216,92.12328767,94.68374078,59.33219178,61.03996896,4.495594318,4.115082825,13.89361185,49.86640758,852,8.112324493,2064,191,84,71,0,0,0,10,10,23,0,0,11,0,23,28,41,32,156,167,417,304,370,88,38,5989,123,196,90,118,1448,816,438,424,371,179,124,228,196,251,256,149,115,95,75,122,60,40,75,6190,82,156,169,130,1763,509,341,463,293,158,334,259,156,308,307,138,149,48,136,104,29,85,73,1.940781289,45.20511806,54.79488194,72.67413541,54.70043838
2125,position12,1,0,0,0,10,51841,Man,FALSE,Caucasian,21,21,60,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403,United States,one,24518,Public Institution,28379,36504,64143,10245,7.876712329,5.316259216,92.12328767,94.68374078,59.33219178,61.03996896,4.495594318,4.115082825,13.89361185,49.86640758,852,8.112324493,2064,191,84,71,0,0,0,10,10,23,0,0,11,0,23,28,41,32,156,167,417,304,370,88,38,5989,123,196,90,118,1448,816,438,424,371,179,124,228,196,251,256,149,115,95,75,122,60,40,75,6190,82,156,169,130,1763,509,341,463,293,158,334,259,156,308,307,138,149,48,136,104,29,85,73,1.940781289,45.20511806,54.79488194,72.67413541,54.70043838
2116,position22,6,0,0,0,53,73352,Woman,FALSE,Caucasian,25,25,61,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403,United States,one,24518,Public Institution,28379,36504,64143,10245,7.876712329,5.316259216,92.12328767,94.68374078,59.33219178,61.03996896,4.495594318,4.115082825,13.89361185,49.86640758,852,8.112324493,2064,191,84,71,0,0,0,10,10,23,0,0,11,0,23,28,41,32,156,167,417,304,370,88,38,5989,123,196,90,118,1448,816,438,424,371,179,124,228,196,251,256,149,115,95,75,122,60,40,75,6190,82,156,169,130,1763,509,341,463,293,158,334,259,156,308,307,138,149,48,136,104,29,85,73,1.940781289,45.20511806,54.79488194,72.67413541,54.70043838
2117,position13,4,8,1,200,1,70862,Man,FALSE,Caucasian,20,20,48,TRUE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403,United States,one,24518,Public Institution,28379,36504,64143,10245,7.876712329,5.316259216,92.12328767,94.68374078,59.33219178,61.03996896,4.495594318,4.115082825,13.89361185,49.86640758,852,8.112324493,2064,191,84,71,0,0,0,10,10,23,0,0,11,0,23,28,41,32,156,167,417,304,370,88,38,5989,123,196,90,118,1448,816,438,424,371,179,124,228,196,251,256,149,115,95,75,122,60,40,75,6190,82,156,169,130,1763,509,341,463,293,158,334,259,156,308,307,138,149,48,136,104,29,85,73,1.940781289,45.20511806,54.79488194,72.67413541,54.70043838
2118,position15,4,8,0,50,0,65892,Man,FALSE,Caucasian,7,10,35,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403,United States,one,24518,Public Institution,28379,36504,64143,10245,7.876712329,5.316259216,92.12328767,94.68374078,59.33219178,61.03996896,4.495594318,4.115082825,13.89361185,49.86640758,852,8.112324493,2064,191,84,71,0,0,0,10,10,23,0,0,11,0,23,28,41,32,156,167,417,304,370,88,38,5989,123,196,90,118,1448,816,438,424,371,179,124,228,196,251,256,149,115,95,75,122,60,40,75,6190,82,156,169,130,1763,509,341,463,293,158,334,259,156,308,307,138,149,48,136,104,29,85,73,1.940781289,45.20511806,54.79488194,72.67413541,54.70043838
